assure	3	0	0.000258821499439	0.0
asthma	0	1	0.0	7.42059958445e-05
at	57	66	0.00491760848935	0.00489759572573
ate	1	2	8.62738331464e-05	0.000148411991689
atop	0	1	0.0	7.42059958445e-05
atreus	0	1	0.0	7.42059958445e-05
attached	6	0	0.000517642998878	0.0
attatched	2	0	0.000172547666293	0.0
attempt	1	0	8.62738331464e-05	0.0
attend	6	1	0.000517642998878	7.42059958445e-05
attendance	2	0	0.000172547666293	0.0
attended	0	1	0.0	7.42059958445e-05
attending	1	0	8.62738331464e-05	0.0
attention	0	3	0.0	0.000222617987533
attest	1	0	8.62738331464e-05	0.0
attitudinal	0	1	0.0	7.42059958445e-05
attl	1	0	8.62738331464e-05	0.0
attn	0	2	0.0	0.000148411991689
attractive	1	1	8.62738331464e-05	7.42059958445e-05
attributable	0	1	0.0	7.42059958445e-05
audience	2	7	0.000172547666293	0.000519441970911
audio	0	2	0.0	0.000148411991689
audit	2	0	0.000172547666293	0.0
australia	2	7	0.000172547666293	0.000519441970911
australian	0	3	0.0	0.000222617987533
australiasds	0	1	0.0	7.42059958445e-05
authenticity	0	1	0.0	7.42059958445e-05
author	0	2	0.0	0.000148411991689
authorities	0	1	0.0	7.42059958445e-05
authority	1	0	8.62738331464e-05	0.0
authorized	0	1	0.0	7.42059958445e-05
automated	0	2	0.0	0.000148411991689
automatically	1	3	8.62738331464e-05	0.000222617987533
automobile	0	1	0.0	7.42059958445e-05
availability	0	2	0.0	0.000148411991689
available	12	9	0.00103528599776	0.0006678539626
average	0	3	0.0	0.000222617987533
aviation	1	0	8.62738331464e-05	0.0
avoid	3	5	0.000258821499439	0.000371029979222
avoided	1	0	8.62738331464e-05	0.0
await	0	2	0.0	0.000148411991689
awaking	0	1	0.0	7.42059958445e-05
aware	1	0	8.62738331464e-05	0.0
away	4	5	0.000345095332586	0.000371029979222
awesome	1	0	8.62738331464e-05	0.0
ax	0	1	0.0	7.42059958445e-05
axel	2	0	0.000172547666293	0.0
ay	0	1	0.0	7.42059958445e-05
azepam	0	1	0.0	7.42059958445e-05
azurix	10	0	0.000862738331464	0.0
b	13	3	0.0011215598309	0.000222617987533
baby	0	2	0.0	0.000148411991689
bachelors	0	1	0.0	7.42059958445e-05
back	5	16	0.000431369165732	0.00118729593351
background	2	7	0.000172547666293	0.000519441970911
backgrounds	0	1	0.0	7.42059958445e-05
backup	2	0	0.000172547666293	0.0
bacon	0	1	0.0	7.42059958445e-05
bacterial	0	1	0.0	7.42059958445e-05
bad	2	2	0.000172547666293	0.000148411991689
bade	0	1	0.0	7.42059958445e-05
baggage	0	1	0.0	7.42059958445e-05
bail	2	0	0.000172547666293	0.0
bailout	7	0	0.000603916832025	0.0
balance	0	1	0.0	7.42059958445e-05
banging	0	1	0.0	7.42059958445e-05
bank	0	4	0.0	0.000296823983378
banked	0	1	0.0	7.42059958445e-05
banker	2	0	0.000172547666293	0.0
banking	3	0	0.000258821499439	0.0
bankruptcy	12	2	0.00103528599776	0.000148411991689
bannerco	0	3	0.0	0.000222617987533
banners	0	1	0.0	7.42059958445e-05
bannersgomlm	0	6	0.0	0.000445235975067
bar	0	1	0.0	7.42059958445e-05
bareback	0	1	0.0	7.42059958445e-05
barely	0	1	0.0	7.42059958445e-05
bargaain	0	1	0.0	7.42059958445e-05
barnard	1	0	8.62738331464e-05	0.0
barney	3	0	0.000258821499439	0.0
barrier	0	2	0.0	0.000148411991689
barrow	1	0	8.62738331464e-05	0.0
base	0	1	0.0	7.42059958445e-05
based	6	4	0.000517642998878	0.000296823983378
basically	0	1	0.0	7.42059958445e-05
basis	1	3	8.62738331464e-05	0.000222617987533
baskets	5	0	0.000431369165732	0.0
bauxite	0	1	0.0	7.42059958445e-05
bawled	0	1	0.0	7.42059958445e-05
bazzd	0	1	0.0	7.42059958445e-05
bc	1	0	8.62738331464e-05	0.0
bcli	1	0	8.62738331464e-05	0.0
bd	0	5	0.0	0.000371029979222
bdf	0	1	0.0	7.42059958445e-05
be	90	84	0.00776464498318	0.00623330365093
beale	1	0	8.62738331464e-05	0.0
beans	0	1	0.0	7.42059958445e-05
bear	2	1	0.000172547666293	7.42059958445e-05
beard	0	1	0.0	7.42059958445e-05
beca	0	1	0.0	7.42059958445e-05
became	0	4	0.0	0.000296823983378
because	2	12	0.000172547666293	0.000890471950134
beck	3	0	0.000258821499439	0.0
become	0	4	0.0	0.000296823983378
bed	0	1	0.0	7.42059958445e-05
bedfellow	0	1	0.0	7.42059958445e-05
beds	0	3	0.0	0.000222617987533
been	25	8	0.00215684582866	0.000593647966756
beers	1	0	8.62738331464e-05	0.0
beetcn	0	1	0.0	7.42059958445e-05
before	7	11	0.000603916832025	0.000816265954289
began	2	4	0.000172547666293	0.000296823983378
begin	0	4	0.0	0.000296823983378
beginning	1	3	8.62738331464e-05	0.000222617987533
begins	0	1	0.0	7.42059958445e-05
behalf	1	0	8.62738331464e-05	0.0
being	8	2	0.000690190665171	0.000148411991689
believable	0	2	0.0	0.000148411991689
believe	5	6	0.000431369165732	0.000445235975067
believes	1	0	8.62738331464e-05	0.0
belonged	0	1	0.0	7.42059958445e-05
belongs	0	2	0.0	0.000148411991689
below	6	7	0.000517642998878	0.000519441970911
benchmarks	2	0	0.000172547666293	0.0
bendickson	0	2	0.0	0.000148411991689
benedicta	0	2	0.0	0.000148411991689
benefit	2	7	0.000172547666293	0.000519441970911
benefits	3	8	0.000258821499439	0.000593647966756
benewm	1	0	8.62738331464e-05	0.0
bennett	1	0	8.62738331464e-05	0.0
benson	0	1	0.0	7.42059958445e-05
ber	0	1	0.0	7.42059958445e-05
berkovitz	2	0	0.000172547666293	0.0
bernice	1	0	8.62738331464e-05	0.0
best	6	12	0.000517642998878	0.000890471950134
bestwaytoshop	0	1	0.0	7.42059958445e-05
better	1	6	8.62738331464e-05	0.000445235975067
between	2	2	0.000172547666293	0.000148411991689
beware	0	1	0.0	7.42059958445e-05
beyond	3	0	0.000258821499439	0.0
bgmlm	0	1	0.0	7.42059958445e-05
bharat	1	0	8.62738331464e-05	0.0
bid	1	0	8.62738331464e-05	0.0
big	3	6	0.000258821499439	0.000445235975067
biggest	0	1	0.0	7.42059958445e-05
bill	3	2	0.000258821499439	0.000148411991689
billed	0	2	0.0	0.000148411991689
billion	5	1	0.000431369165732	7.42059958445e-05
bills	2	0	0.000172547666293	0.0
birch	0	1	0.0	7.42059958445e-05
bit	1	1	8.62738331464e-05	7.42059958445e-05
biwven	0	1	0.0	7.42059958445e-05
biz	0	2	0.0	0.000148411991689
bjeffrie	1	0	8.62738331464e-05	0.0
bjwl	0	1	0.0	7.42059958445e-05
blainey	0	1	0.0	7.42059958445e-05
bless	0	2	0.0	0.000148411991689
blessed	0	2	0.0	0.000148411991689
block	2	2	0.000172547666293	0.000148411991689
blocked	0	2	0.0	0.000148411991689
blocking	0	1	0.0	7.42059958445e-05
blong	1	0	8.62738331464e-05	0.0
blood	0	1	0.0	7.42059958445e-05
blow	0	1	0.0	7.42059958445e-05
blows	1	0	8.62738331464e-05	0.0
blues	1	0	8.62738331464e-05	0.0
bmar	1	0	8.62738331464e-05	0.0
bmf	0	1	0.0	7.42059958445e-05
bmlm	0	2	0.0	0.000148411991689
board	0	3	0.0	0.000222617987533
bob	5	0	0.000431369165732	0.0
bodies	0	1	0.0	7.42059958445e-05
body	0	5	0.0	0.000371029979222
bodyfrankfurter	0	1	0.0	7.42059958445e-05
bold	0	2	0.0	0.000148411991689
bolnisi	0	1	0.0	7.42059958445e-05
bombs	0	1	0.0	7.42059958445e-05
bond	0	1	0.0	7.42059958445e-05
bondholders	1	0	8.62738331464e-05	0.0
bonds	2	0	0.000172547666293	0.0
bone	0	1	0.0	7.42059958445e-05
bonnard	1	0	8.62738331464e-05	0.0
bonus	0	5	0.0	0.000371029979222
bonuses	0	4	0.0	0.000296823983378
book	2	3	0.000172547666293	0.000222617987533
books	0	2	0.0	0.000148411991689
boost	0	1	0.0	7.42059958445e-05
boosts	0	1	0.0	7.42059958445e-05
booth	1	0	8.62738331464e-05	0.0
boots	1	0	8.62738331464e-05	0.0
booze	0	1	0.0	7.42059958445e-05
borlan	1	0	8.62738331464e-05	0.0
borland	0	1	0.0	7.42059958445e-05
borrowers	0	1	0.0	7.42059958445e-05
boss	0	1	0.0	7.42059958445e-05
both	5	7	0.000431369165732	0.000519441970911
bother	0	1	0.0	7.42059958445e-05
bottom	0	2	0.0	0.000148411991689
bought	2	1	0.000172547666293	7.42059958445e-05
bound	0	2	0.0	0.000148411991689
boundary	0	1	0.0	7.42059958445e-05
box	0	17	0.0	0.00126150192936
boxes	1	0	8.62738331464e-05	0.0
boy	0	2	0.0	0.000148411991689
bp	3	0	0.000258821499439	0.0
br	2	0	0.000172547666293	0.0
brad	2	0	0.000172547666293	0.0
bradford	1	0	8.62738331464e-05	0.0
brainstorm	1	0	8.62738331464e-05	0.0
brand	0	1	0.0	7.42059958445e-05
branded	0	1	0.0	7.42059958445e-05
branding	0	1	0.0	7.42059958445e-05
brazil	8	0	0.000690190665171	0.0
brazilian	4	0	0.000345095332586	0.0
break	4	1	0.000345095332586	7.42059958445e-05
breakthrough	1	0	8.62738331464e-05	0.0
breath	0	4	0.0	0.000296823983378
breathe	0	2	0.0	0.000148411991689
bredd	1	0	8.62738331464e-05	0.0
brenda	1	0	8.62738331464e-05	0.0
brennan	1	0	8.62738331464e-05	0.0
brent	1	1	8.62738331464e-05	7.42059958445e-05
brett	3	0	0.000258821499439	0.0
brex	0	1	0.0	7.42059958445e-05
brian	1	0	8.62738331464e-05	0.0
brick	0	1	0.0	7.42059958445e-05
bring	1	0	8.62738331464e-05	0.0
brings	2	2	0.000172547666293	0.000148411991689
broad	2	0	0.000172547666293	0.0
broker	0	1	0.0	7.42059958445e-05
brought	0	1	0.0	7.42059958445e-05
brown	1	2	8.62738331464e-05	0.000148411991689
browser	0	2	0.0	0.000148411991689
brutal	0	1	0.0	7.42059958445e-05
bryan	1	0	8.62738331464e-05	0.0
btu	1	0	8.62738331464e-05	0.0
buchsbaum	1	0	8.62738331464e-05	0.0
buck	1	0	8.62738331464e-05	0.0
build	0	5	0.0	0.000371029979222
building	3	2	0.000258821499439	0.000148411991689
buildings	0	1	0.0	7.42059958445e-05
buka	0	2	0.0	0.000148411991689
bull	0	1	0.0	7.42059958445e-05
bullet	0	5	0.0	0.000371029979222
bulleted	0	2	0.0	0.000148411991689
bullets	0	1	0.0	7.42059958445e-05
burning	0	2	0.0	0.000148411991689
burst	0	1	0.0	7.42059958445e-05
burton	6	0	0.000517642998878	0.0
bus	2	1	0.000172547666293	7.42059958445e-05
busine	0	1	0.0	7.42059958445e-05
busines	0	1	0.0	7.42059958445e-05
business	20	20	0.00172547666293	0.00148411991689
businesses	0	4	0.0	0.000296823983378
businessopps	0	1	0.0	7.42059958445e-05
bussell	1	0	8.62738331464e-05	0.0
busy	0	1	0.0	7.42059958445e-05
but	21	35	0.00181175049607	0.00259720985456
butler	1	0	8.62738331464e-05	0.0
button	0	1	0.0	7.42059958445e-05
buy	1	3	8.62738331464e-05	0.000222617987533
buybacks	1	0	8.62738331464e-05	0.0
buying	1	0	8.62738331464e-05	0.0
by	52	57	0.00448623932361	0.00422974176313
bye	0	1	0.0	7.42059958445e-05
byee	0	1	0.0	7.42059958445e-05
bypass	0	1	0.0	7.42059958445e-05
bypasses	0	1	0.0	7.42059958445e-05
c	5	10	0.000431369165732	0.000742059958445
ca	4	0	0.000345095332586	0.0
cabinets	1	0	8.62738331464e-05	0.0
caboose	0	1	0.0	7.42059958445e-05
cage	1	0	8.62738331464e-05	0.0
cal	1	1	8.62738331464e-05	7.42059958445e-05
calamity	0	2	0.0	0.000148411991689
calculations	2	0	0.000172547666293	0.0
cali	0	1	0.0	7.42059958445e-05
california	9	0	0.000776464498318	0.0
call	8	3	0.000690190665171	0.000222617987533
called	0	2	0.0	0.000148411991689
calme	1	0	8.62738331464e-05	0.0
calpine	3	0	0.000258821499439	0.0
came	0	2	0.0	0.000148411991689
camp	7	0	0.000603916832025	0.0
campus	0	1	0.0	7.42059958445e-05
can	30	49	0.00258821499439	0.00363609379638
canada	4	0	0.000345095332586	0.0
canadian	1	0	8.62738331464e-05	0.0
canary	0	1	0.0	7.42059958445e-05
cancel	0	1	0.0	7.42059958445e-05
candidate	1	0	8.62738331464e-05	0.0
cannot	1	2	8.62738331464e-05	0.000148411991689
cano	0	1	0.0	7.42059958445e-05
capabilities	1	0	8.62738331464e-05	0.0
capability	2	0	0.000172547666293	0.0
capacity	2	0	0.000172547666293	0.0
capital	3	0	0.000258821499439	0.0
capitalisation	0	1	0.0	7.42059958445e-05
capitalize	0	1	0.0	7.42059958445e-05
capitol	0	1	0.0	7.42059958445e-05
car	0	5	0.0	0.000371029979222
card	0	5	0.0	0.000371029979222
cards	1	4	8.62738331464e-05	0.000296823983378
care	2	5	0.000172547666293	0.000371029979222
careful	0	1	0.0	7.42059958445e-05
carefully	0	3	0.0	0.000222617987533
cares	0	1	0.0	7.42059958445e-05
cargill	2	0	0.000172547666293	0.0
carlo	0	1	0.0	7.42059958445e-05
carlos	5	0	0.000431369165732	0.0
carmody	0	1	0.0	7.42059958445e-05
carol	0	1	0.0	7.42059958445e-05
carolyn	0	1	0.0	7.42059958445e-05
carrera	1	0	8.62738331464e-05	0.0
carried	0	1	0.0	7.42059958445e-05
carroll	6	0	0.000517642998878	0.0
carry	0	1	0.0	7.42059958445e-05
cars	0	4	0.0	0.000296823983378
case	6	1	0.000517642998878	7.42059958445e-05
cases	0	2	0.0	0.000148411991689
cash	6	5	0.000517642998878	0.000371029979222
cashpo	0	2	0.0	0.000148411991689
cashpromotions	0	3	0.0	0.000222617987533
casinos	0	1	0.0	7.42059958445e-05
cat	0	2	0.0	0.000148411991689
catalog	0	3	0.0	0.000222617987533
catalyze	2	0	0.000172547666293	0.0
catchy	0	1	0.0	7.42059958445e-05
category	0	1	0.0	7.42059958445e-05
caucasians	0	1	0.0	7.42059958445e-05
caught	0	1	0.0	7.42059958445e-05
cause	0	1	0.0	7.42059958445e-05
caused	0	1	0.0	7.42059958445e-05
causey	5	0	0.000431369165732	0.0
cc	37	0	0.00319213182642	0.0
ccprod	0	2	0.0	0.000148411991689
cd	0	1	0.0	7.42059958445e-05
ceased	0	1	0.0	7.42059958445e-05
cede	1	0	8.62738331464e-05	0.0
cele	0	1	0.0	7.42059958445e-05
celebrate	1	0	8.62738331464e-05	0.0
celebration	1	1	8.62738331464e-05	7.42059958445e-05
celias	1	0	8.62738331464e-05	0.0
cell	1	0	8.62738331464e-05	0.0
cellulite	0	1	0.0	7.42059958445e-05
cemented	0	1	0.0	7.42059958445e-05
cenochs	1	0	8.62738331464e-05	0.0
cent	1	0	8.62738331464e-05	0.0
center	3	8	0.000258821499439	0.000593647966756
central	2	0	0.000172547666293	0.0
cents	2	4	0.000172547666293	0.000296823983378
century	1	0	8.62738331464e-05	0.0
ceos	0	1	0.0	7.42059958445e-05
cernosek	1	0	8.62738331464e-05	0.0
certain	1	0	8.62738331464e-05	0.0
certainly	0	2	0.0	0.000148411991689
certificates	0	1	0.0	7.42059958445e-05
cgi	0	3	0.0	0.000222617987533
cha	0	1	0.0	7.42059958445e-05
